REGISTRO_OPERADORA;CNPJ;RAZAO_SOCIAL;MODALIDADE_x;UF_x;TRIMESTRE;TIPO_CONTA;VALOR_TOTAL_VL_SALDO_FINAL;REGISTRO_ANS;MODALIDADE_y;UF_y
352888;42515882000178;NUCLEBRÃS EQUIPAMENTOS PESADOS S/A - NUCLEP;AutogestÃ£o;RJ;2T2025;PROVISAO_SINISTROS;945859092.0;352888;AutogestÃ£o;RJ
352888;42515882000178;NUCLEBRÃS EQUIPAMENTOS PESADOS S/A - NUCLEP;AutogestÃ£o;RJ;2T2025;OUTROS_EVENTOS_SINISTROS;4544773204.0;352888;AutogestÃ£o;RJ
352888;42515882000178;NUCLEBRÃS EQUIPAMENTOS PESADOS S/A - NUCLEP;AutogestÃ£o;RJ;2T2025;RECEITAS_SINISTROS;108064.0;352888;AutogestÃ£o;RJ
352888;42515882000178;NUCLEBRÃS EQUIPAMENTOS PESADOS S/A - NUCLEP;AutogestÃ£o;RJ;3T2025;OUTROS_EVENTOS_SINISTROS;29134833471.0;352888;AutogestÃ£o;RJ
352888;42515882000178;NUCLEBRÃS EQUIPAMENTOS PESADOS S/A - NUCLEP;AutogestÃ£o;RJ;3T2025;PROVISAO_SINISTROS;573486643.0;352888;AutogestÃ£o;RJ
352888;42515882000178;NUCLEBRÃS EQUIPAMENTOS PESADOS S/A - NUCLEP;AutogestÃ£o;RJ;3T2025;COBERTURA_ASSISTENCIAL;4727096752.0;352888;AutogestÃ£o;RJ
352888;42515882000178;NUCLEBRÃS EQUIPAMENTOS PESADOS S/A - NUCLEP;AutogestÃ£o;RJ;3T2025;RECEITAS_SINISTROS;168384.0;352888;AutogestÃ£o;RJ
422754;40246859000108;ODILE SERVIÃOS DE SAÃDE LTDA.;Medicina de Grupo;SP;1T2025;COBERTURA_ASSISTENCIAL;1466138281.0;422754;Medicina de Grupo;SP
422754;40246859000108;ODILE SERVIÃOS DE SAÃDE LTDA.;Medicina de Grupo;SP;1T2025;PROVISAO_SINISTROS;1432832691.0;422754;Medicina de Grupo;SP
422754;40246859000108;ODILE SERVIÃOS DE SAÃDE LTDA.;Medicina de Grupo;SP;1T2025;OUTROS_EVENTOS_SINISTROS;2620147985.0;422754;Medicina de Grupo;SP
422754;40246859000108;ODILE SERVIÃOS DE SAÃDE LTDA.;Medicina de Grupo;SP;1T2025;RECEITAS_SINISTROS;59980.0;422754;Medicina de Grupo;SP
422754;40246859000108;ODILE SERVIÃOS DE SAÃDE LTDA.;Medicina de Grupo;SP;2T2025;COBERTURA_ASSISTENCIAL;975436622.0;422754;Medicina de Grupo;SP
422754;40246859000108;ODILE SERVIÃOS DE SAÃDE LTDA.;Medicina de Grupo;SP;2T2025;PROVISAO_SINISTROS;945859092.0;422754;Medicina de Grupo;SP
422754;40246859000108;ODILE SERVIÃOS DE SAÃDE LTDA.;Medicina de Grupo;SP;2T2025;OUTROS_EVENTOS_SINISTROS;4544773204.0;422754;Medicina de Grupo;SP
422754;40246859000108;ODILE SERVIÃOS DE SAÃDE LTDA.;Medicina de Grupo;SP;2T2025;RECEITAS_SINISTROS;108064.0;422754;Medicina de Grupo;SP
422754;40246859000108;ODILE SERVIÃOS DE SAÃDE LTDA.;Medicina de Grupo;SP;3T2025;OUTROS_EVENTOS_SINISTROS;29134833471.0;422754;Medicina de Grupo;SP
422754;40246859000108;ODILE SERVIÃOS DE SAÃDE LTDA.;Medicina de Grupo;SP;3T2025;PROVISAO_SINISTROS;573486643.0;422754;Medicina de Grupo;SP
422754;40246859000108;ODILE SERVIÃOS DE SAÃDE LTDA.;Medicina de Grupo;SP;3T2025;COBERTURA_ASSISTENCIAL;4727096752.0;422754;Medicina de Grupo;SP
422754;40246859000108;ODILE SERVIÃOS DE SAÃDE LTDA.;Medicina de Grupo;SP;3T2025;RECEITAS_SINISTROS;168384.0;422754;Medicina de Grupo;SP
422088;34907159000106;ODONT-OPERADORA ODONTOLOGICA LTDA;Odontologia de Grupo;SP;1T2025;COBERTURA_ASSISTENCIAL;1466138281.0;422088;Odontologia de Grupo;SP
422088;34907159000106;ODONT-OPERADORA ODONTOLOGICA LTDA;Odontologia de Grupo;SP;1T2025;PROVISAO_SINISTROS;1432832691.0;422088;Odontologia de Grupo;SP
422088;34907159000106;ODONT-OPERADORA ODONTOLOGICA LTDA;Odontologia de Grupo;SP;1T2025;OUTROS_EVENTOS_SINISTROS;2620147985.0;422088;Odontologia de Grupo;SP
422088;34907159000106;ODONT-OPERADORA ODONTOLOGICA LTDA;Odontologia de Grupo;SP;1T2025;RECEITAS_SINISTROS;59980.0;422088;Odontologia de Grupo;SP
422088;34907159000106;ODONT-OPERADORA ODONTOLOGICA LTDA;Odontologia de Grupo;SP;2T2025;COBERTURA_ASSISTENCIAL;975436622.0;422088;Odontologia de Grupo;SP
422088;34907159000106;ODONT-OPERADORA ODONTOLOGICA LTDA;Odontologia de Grupo;SP;2T2025;PROVISAO_SINISTROS;945859092.0;422088;Odontologia de Grupo;SP
422088;34907159000106;ODONT-OPERADORA ODONTOLOGICA LTDA;Odontologia de Grupo;SP;2T2025;OUTROS_EVENTOS_SINISTROS;4544773204.0;422088;Odontologia de Grupo;SP
422088;34907159000106;ODONT-OPERADORA ODONTOLOGICA LTDA;Odontologia de Grupo;SP;2T2025;RECEITAS_SINISTROS;108064.0;422088;Odontologia de Grupo;SP
422088;34907159000106;ODONT-OPERADORA ODONTOLOGICA LTDA;Odontologia de Grupo;SP;3T2025;OUTROS_EVENTOS_SINISTROS;29134833471.0;422088;Odontologia de Grupo;SP
422088;34907159000106;ODONT-OPERADORA ODONTOLOGICA LTDA;Odontologia de Grupo;SP;3T2025;PROVISAO_SINISTROS;573486643.0;422088;Odontologia de Grupo;SP
422088;34907159000106;ODONT-OPERADORA ODONTOLOGICA LTDA;Odontologia de Grupo;SP;3T2025;COBERTURA_ASSISTENCIAL;4727096752.0;422088;Odontologia de Grupo;SP
422088;34907159000106;ODONT-OPERADORA ODONTOLOGICA LTDA;Odontologia de Grupo;SP;3T2025;RECEITAS_SINISTROS;168384.0;422088;Odontologia de Grupo;SP
310981;40223893000159;ODONTO EMPRESAS CONVENIOS DENTARIOS LTDA.;Odontologia de Grupo;SP;1T2025;COBERTURA_ASSISTENCIAL;1466138281.0;310981;Odontologia de Grupo;SP
310981;40223893000159;ODONTO EMPRESAS CONVENIOS DENTARIOS LTDA.;Odontologia de Grupo;SP;1T2025;PROVISAO_SINISTROS;1432832691.0;310981;Odontologia de Grupo;SP
310981;40223893000159;ODONTO EMPRESAS CONVENIOS DENTARIOS LTDA.;Odontologia de Grupo;SP;1T2025;OUTROS_EVENTOS_SINISTROS;2620147985.0;310981;Odontologia de Grupo;SP
310981;40223893000159;ODONTO EMPRESAS CONVENIOS DENTARIOS LTDA.;Odontologia de Grupo;SP;1T2025;RECEITAS_SINISTROS;59980.0;310981;Odontologia de Grupo;SP
310981;40223893000159;ODONTO EMPRESAS CONVENIOS DENTARIOS LTDA.;Odontologia de Grupo;SP;2T2025;COBERTURA_ASSISTENCIAL;975436622.0;310981;Odontologia de Grupo;SP
310981;40223893000159;ODONTO EMPRESAS CONVENIOS DENTARIOS LTDA.;Odontologia de Grupo;SP;2T2025;PROVISAO_SINISTROS;945859092.0;310981;Odontologia de Grupo;SP
310981;40223893000159;ODONTO EMPRESAS CONVENIOS DENTARIOS LTDA.;Odontologia de Grupo;SP;2T2025;OUTROS_EVENTOS_SINISTROS;4544773204.0;310981;Odontologia de Grupo;SP
310981;40223893000159;ODONTO EMPRESAS CONVENIOS DENTARIOS LTDA.;Odontologia de Grupo;SP;2T2025;RECEITAS_SINISTROS;108064.0;310981;Odontologia de Grupo;SP
310981;40223893000159;ODONTO EMPRESAS CONVENIOS DENTARIOS LTDA.;Odontologia de Grupo;SP;3T2025;OUTROS_EVENTOS_SINISTROS;29134833471.0;310981;Odontologia de Grupo;SP
310981;40223893000159;ODONTO EMPRESAS CONVENIOS DENTARIOS LTDA.;Odontologia de Grupo;SP;3T2025;PROVISAO_SINISTROS;573486643.0;310981;Odontologia de Grupo;SP
310981;40223893000159;ODONTO EMPRESAS CONVENIOS DENTARIOS LTDA.;Odontologia de Grupo;SP;3T2025;COBERTURA_ASSISTENCIAL;4727096752.0;310981;Odontologia de Grupo;SP
310981;40223893000159;ODONTO EMPRESAS CONVENIOS DENTARIOS LTDA.;Odontologia de Grupo;SP;3T2025;RECEITAS_SINISTROS;168384.0;310981;Odontologia de Grupo;SP
422851;36765005000152;ODONTO MAIS BRASIL OPERADORA DE PLANOS ODONTOLOGICO LTDA;Odontologia de Grupo;AM;1T2025;COBERTURA_ASSISTENCIAL;1466138281.0;422851;Odontologia de Grupo;AM
422851;36765005000152;ODONTO MAIS BRASIL OPERADORA DE PLANOS ODONTOLOGICO LTDA;Odontologia de Grupo;AM;1T2025;PROVISAO_SINISTROS;1432832691.0;422851;Odontologia de Grupo;AM
422851;36765005000152;ODONTO MAIS BRASIL OPERADORA DE PLANOS ODONTOLOGICO LTDA;Odontologia de Grupo;AM;1T2025;OUTROS_EVENTOS_SINISTROS;2620147985.0;422851;Odontologia de Grupo;AM
422851;36765005000152;ODONTO MAIS BRASIL OPERADORA DE PLANOS ODONTOLOGICO LTDA;Odontologia de Grupo;AM;1T2025;RECEITAS_SINISTROS;59980.0;422851;Odontologia de Grupo;AM
422851;36765005000152;ODONTO MAIS BRASIL OPERADORA DE PLANOS ODONTOLOGICO LTDA;Odontologia de Grupo;AM;2T2025;COBERTURA_ASSISTENCIAL;975436622.0;422851;Odontologia de Grupo;AM
422851;36765005000152;ODONTO MAIS BRASIL OPERADORA DE PLANOS ODONTOLOGICO LTDA;Odontologia de Grupo;AM;2T2025;PROVISAO_SINISTROS;945859092.0;422851;Odontologia de Grupo;AM
422851;36765005000152;ODONTO MAIS BRASIL OPERADORA DE PLANOS ODONTOLOGICO LTDA;Odontologia de Grupo;AM;2T2025;OUTROS_EVENTOS_SINISTROS;4544773204.0;422851;Odontologia de Grupo;AM
422851;36765005000152;ODONTO MAIS BRASIL OPERADORA DE PLANOS ODONTOLOGICO LTDA;Odontologia de Grupo;AM;2T2025;RECEITAS_SINISTROS;108064.0;422851;Odontologia de Grupo;AM
422851;36765005000152;ODONTO MAIS BRASIL OPERADORA DE PLANOS ODONTOLOGICO LTDA;Odontologia de Grupo;AM;3T2025;OUTROS_EVENTOS_SINISTROS;29134833471.0;422851;Odontologia de Grupo;AM
422851;36765005000152;ODONTO MAIS BRASIL OPERADORA DE PLANOS ODONTOLOGICO LTDA;Odontologia de Grupo;AM;3T2025;PROVISAO_SINISTROS;573486643.0;422851;Odontologia de Grupo;AM
422851;36765005000152;ODONTO MAIS BRASIL OPERADORA DE PLANOS ODONTOLOGICO LTDA;Odontologia de Grupo;AM;3T2025;COBERTURA_ASSISTENCIAL;4727096752.0;422851;Odontologia de Grupo;AM
422851;36765005000152;ODONTO MAIS BRASIL OPERADORA DE PLANOS ODONTOLOGICO LTDA;Odontologia de Grupo;AM;3T2025;RECEITAS_SINISTROS;168384.0;422851;Odontologia de Grupo;AM
422622;36194357000103;ODONTO MAIS SAUDE EMPREENDIMENTOS LTDA.;Odontologia de Grupo;MG;1T2025;COBERTURA_ASSISTENCIAL;1466138281.0;422622;Odontologia de Grupo;MG
422622;36194357000103;ODONTO MAIS SAUDE EMPREENDIMENTOS LTDA.;Odontologia de Grupo;MG;1T2025;PROVISAO_SINISTROS;1432832691.0;422622;Odontologia de Grupo;MG
422622;36194357000103;ODONTO MAIS SAUDE EMPREENDIMENTOS LTDA.;Odontologia de Grupo;MG;1T2025;OUTROS_EVENTOS_SINISTROS;2620147985.0;422622;Odontologia de Grupo;MG
422622;36194357000103;ODONTO MAIS SAUDE EMPREENDIMENTOS LTDA.;Odontologia de Grupo;MG;1T2025;RECEITAS_SINISTROS;59980.0;422622;Odontologia de Grupo;MG
422622;36194357000103;ODONTO MAIS SAUDE EMPREENDIMENTOS LTDA.;Odontologia de Grupo;MG;2T2025;COBERTURA_ASSISTENCIAL;975436622.0;422622;Odontologia de Grupo;MG
422622;36194357000103;ODONTO MAIS SAUDE EMPREENDIMENTOS LTDA.;Odontologia de Grupo;MG;2T2025;PROVISAO_SINISTROS;945859092.0;422622;Odontologia de Grupo;MG
422622;36194357000103;ODONTO MAIS SAUDE EMPREENDIMENTOS LTDA.;Odontologia de Grupo;MG;2T2025;OUTROS_EVENTOS_SINISTROS;4544773204.0;422622;Odontologia de Grupo;MG
422622;36194357000103;ODONTO MAIS SAUDE EMPREENDIMENTOS LTDA.;Odontologia de Grupo;MG;2T2025;RECEITAS_SINISTROS;108064.0;422622;Odontologia de Grupo;MG
422622;36194357000103;ODONTO MAIS SAUDE EMPREENDIMENTOS LTDA.;Odontologia de Grupo;MG;3T2025;OUTROS_EVENTOS_SINISTROS;29134833471.0;422622;Odontologia de Grupo;MG
422622;36194357000103;ODONTO MAIS SAUDE EMPREENDIMENTOS LTDA.;Odontologia de Grupo;MG;3T2025;PROVISAO_SINISTROS;573486643.0;422622;Odontologia de Grupo;MG
422622;36194357000103;ODONTO MAIS SAUDE EMPREENDIMENTOS LTDA.;Odontologia de Grupo;MG;3T2025;COBERTURA_ASSISTENCIAL;4727096752.0;422622;Odontologia de Grupo;MG
422622;36194357000103;ODONTO MAIS SAUDE EMPREENDIMENTOS LTDA.;Odontologia de Grupo;MG;3T2025;RECEITAS_SINISTROS;168384.0;422622;Odontologia de Grupo;MG
405671;92395847000130;ODONTO PLUS CONVENIO ODONTOLOGICO SOCIEDADE SIMPLES LTDA;Odontologia de Grupo;RS;1T2025;COBERTURA_ASSISTENCIAL;1466138281.0;405671;Odontologia de Grupo;RS
405671;92395847000130;ODONTO PLUS CONVENIO ODONTOLOGICO SOCIEDADE SIMPLES LTDA;Odontologia de Grupo;RS;1T2025;PROVISAO_SINISTROS;1432832691.0;405671;Odontologia de Grupo;RS
405671;92395847000130;ODONTO PLUS CONVENIO ODONTOLOGICO SOCIEDADE SIMPLES LTDA;Odontologia de Grupo;RS;1T2025;OUTROS_EVENTOS_SINISTROS;2620147985.0;405671;Odontologia de Grupo;RS
405671;92395847000130;ODONTO PLUS CONVENIO ODONTOLOGICO SOCIEDADE SIMPLES LTDA;Odontologia de Grupo;RS;1T2025;RECEITAS_SINISTROS;59980.0;405671;Odontologia de Grupo;RS
405671;92395847000130;ODONTO PLUS CONVENIO ODONTOLOGICO SOCIEDADE SIMPLES LTDA;Odontologia de Grupo;RS;2T2025;COBERTURA_ASSISTENCIAL;975436622.0;405671;Odontologia de Grupo;RS
405671;92395847000130;ODONTO PLUS CONVENIO ODONTOLOGICO SOCIEDADE SIMPLES LTDA;Odontologia de Grupo;RS;2T2025;PROVISAO_SINISTROS;945859092.0;405671;Odontologia de Grupo;RS
405671;92395847000130;ODONTO PLUS CONVENIO ODONTOLOGICO SOCIEDADE SIMPLES LTDA;Odontologia de Grupo;RS;2T2025;OUTROS_EVENTOS_SINISTROS;4544773204.0;405671;Odontologia de Grupo;RS
405671;92395847000130;ODONTO PLUS CONVENIO ODONTOLOGICO SOCIEDADE SIMPLES LTDA;Odontologia de Grupo;RS;2T2025;RECEITAS_SINISTROS;108064.0;405671;Odontologia de Grupo;RS
405671;92395847000130;ODONTO PLUS CONVENIO ODONTOLOGICO SOCIEDADE SIMPLES LTDA;Odontologia de Grupo;RS;3T2025;OUTROS_EVENTOS_SINISTROS;29134833471.0;405671;Odontologia de Grupo;RS
405671;92395847000130;ODONTO PLUS CONVENIO ODONTOLOGICO SOCIEDADE SIMPLES LTDA;Odontologia de Grupo;RS;3T2025;PROVISAO_SINISTROS;573486643.0;405671;Odontologia de Grupo;RS
405671;92395847000130;ODONTO PLUS CONVENIO ODONTOLOGICO SOCIEDADE SIMPLES LTDA;Odontologia de Grupo;RS;3T2025;COBERTURA_ASSISTENCIAL;4727096752.0;405671;Odontologia de Grupo;RS
405671;92395847000130;ODONTO PLUS CONVENIO ODONTOLOGICO SOCIEDADE SIMPLES LTDA;Odontologia de Grupo;RS;3T2025;RECEITAS_SINISTROS;168384.0;405671;Odontologia de Grupo;RS
418994;17048922000171;ODONTO PRIME S/S LTDA;Odontologia de Grupo;CE;1T2025;COBERTURA_ASSISTENCIAL;1466138281.0;418994;Odontologia de Grupo;CE
418994;17048922000171;ODONTO PRIME S/S LTDA;Odontologia de Grupo;CE;1T2025;PROVISAO_SINISTROS;1432832691.0;418994;Odontologia de Grupo;CE
418994;17048922000171;ODONTO PRIME S/S LTDA;Odontologia de Grupo;CE;1T2025;OUTROS_EVENTOS_SINISTROS;2620147985.0;418994;Odontologia de Grupo;CE
418994;17048922000171;ODONTO PRIME S/S LTDA;Odontologia de Grupo;CE;1T2025;RECEITAS_SINISTROS;59980.0;418994;Odontologia de Grupo;CE
418994;17048922000171;ODONTO PRIME S/S LTDA;Odontologia de Grupo;CE;2T2025;COBERTURA_ASSISTENCIAL;975436622.0;418994;Odontologia de Grupo;CE
418994;17048922000171;ODONTO PRIME S/S LTDA;Odontologia de Grupo;CE;2T2025;PROVISAO_SINISTROS;945859092.0;418994;Odontologia de Grupo;CE
418994;17048922000171;ODONTO PRIME S/S LTDA;Odontologia de Grupo;CE;2T2025;OUTROS_EVENTOS_SINISTROS;4544773204.0;418994;Odontologia de Grupo;CE
418994;17048922000171;ODONTO PRIME S/S LTDA;Odontologia de Grupo;CE;2T2025;RECEITAS_SINISTROS;108064.0;418994;Odontologia de Grupo;CE
418994;17048922000171;ODONTO PRIME S/S LTDA;Odontologia de Grupo;CE;3T2025;OUTROS_EVENTOS_SINISTROS;29134833471.0;418994;Odontologia de Grupo;CE
418994;17048922000171;ODONTO PRIME S/S LTDA;Odontologia de Grupo;CE;3T2025;PROVISAO_SINISTROS;573486643.0;418994;Odontologia de Grupo;CE
418994;17048922000171;ODONTO PRIME S/S LTDA;Odontologia de Grupo;CE;3T2025;COBERTURA_ASSISTENCIAL;4727096752.0;418994;Odontologia de Grupo;CE
418994;17048922000171;ODONTO PRIME S/S LTDA;Odontologia de Grupo;CE;3T2025;RECEITAS_SINISTROS;168384.0;418994;Odontologia de Grupo;CE
419281;14891935000110;ODONTO SEG OPERADORA DE PLANOS ODONTOLOGICOS S.A.;Odontologia de Grupo;SP;1T2025;COBERTURA_ASSISTENCIAL;1466138281.0;419281;Odontologia de Grupo;SP
419281;14891935000110;ODONTO SEG OPERADORA DE PLANOS ODONTOLOGICOS S.A.;Odontologia de Grupo;SP;1T2025;PROVISAO_SINISTROS;1432832691.0;419281;Odontologia de Grupo;SP
419281;14891935000110;ODONTO SEG OPERADORA DE PLANOS ODONTOLOGICOS S.A.;Odontologia de Grupo;SP;1T2025;OUTROS_EVENTOS_SINISTROS;2620147985.0;419281;Odontologia de Grupo;SP
419281;14891935000110;ODONTO SEG OPERADORA DE PLANOS ODONTOLOGICOS S.A.;Odontologia de Grupo;SP;1T2025;RECEITAS_SINISTROS;59980.0;419281;Odontologia de Grupo;SP
419281;14891935000110;ODONTO SEG OPERADORA DE PLANOS ODONTOLOGICOS S.A.;Odontologia de Grupo;SP;2T2025;COBERTURA_ASSISTENCIAL;975436622.0;419281;Odontologia de Grupo;SP
419281;14891935000110;ODONTO SEG OPERADORA DE PLANOS ODONTOLOGICOS S.A.;Odontologia de Grupo;SP;2T2025;PROVISAO_SINISTROS;945859092.0;419281;Odontologia de Grupo;SP
419281;14891935000110;ODONTO SEG OPERADORA DE PLANOS ODONTOLOGICOS S.A.;Odontologia de Grupo;SP;2T2025;OUTROS_EVENTOS_SINISTROS;4544773204.0;419281;Odontologia de Grupo;SP
419281;14891935000110;ODONTO SEG OPERADORA DE PLANOS ODONTOLOGICOS S.A.;Odontologia de Grupo;SP;2T2025;RECEITAS_SINISTROS;108064.0;419281;Odontologia de Grupo;SP
419281;14891935000110;ODONTO SEG OPERADORA DE PLANOS ODONTOLOGICOS S.A.;Odontologia de Grupo;SP;3T2025;OUTROS_EVENTOS_SINISTROS;29134833471.0;419281;Odontologia de Grupo;SP
419281;14891935000110;ODONTO SEG OPERADORA DE PLANOS ODONTOLOGICOS S.A.;Odontologia de Grupo;SP;3T2025;PROVISAO_SINISTROS;573486643.0;419281;Odontologia de Grupo;SP
419281;14891935000110;ODONTO SEG OPERADORA DE PLANOS ODONTOLOGICOS S.A.;Odontologia de Grupo;SP;3T2025;COBERTURA_ASSISTENCIAL;4727096752.0;419281;Odontologia de Grupo;SP
419281;14891935000110;ODONTO SEG OPERADORA DE PLANOS ODONTOLOGICOS S.A.;Odontologia de Grupo;SP;3T2025;RECEITAS_SINISTROS;168384.0;419281;Odontologia de Grupo;SP
423491;47313264000169;ODONTOBRAS PLANOS ODONTOLOGICOS LTDA;Odontologia de Grupo;SP;1T2025;COBERTURA_ASSISTENCIAL;1466138281.0;423491;Odontologia de Grupo;SP
423491;47313264000169;ODONTOBRAS PLANOS ODONTOLOGICOS LTDA;Odontologia de Grupo;SP;1T2025;PROVISAO_SINISTROS;1432832691.0;423491;Odontologia de Grupo;SP
423491;47313264000169;ODONTOBRAS PLANOS ODONTOLOGICOS LTDA;Odontologia de Grupo;SP;1T2025;OUTROS_EVENTOS_SINISTROS;2620147985.0;423491;Odontologia de Grupo;SP
423491;47313264000169;ODONTOBRAS PLANOS ODONTOLOGICOS LTDA;Odontologia de Grupo;SP;1T2025;RECEITAS_SINISTROS;59980.0;423491;Odontologia de Grupo;SP
423491;47313264000169;ODONTOBRAS PLANOS ODONTOLOGICOS LTDA;Odontologia de Grupo;SP;2T2025;COBERTURA_ASSISTENCIAL;975436622.0;423491;Odontologia de Grupo;SP
423491;47313264000169;ODONTOBRAS PLANOS ODONTOLOGICOS LTDA;Odontologia de Grupo;SP;2T2025;PROVISAO_SINISTROS;945859092.0;423491;Odontologia de Grupo;SP
423491;47313264000169;ODONTOBRAS PLANOS ODONTOLOGICOS LTDA;Odontologia de Grupo;SP;2T2025;OUTROS_EVENTOS_SINISTROS;4544773204.0;423491;Odontologia de Grupo;SP
423491;47313264000169;ODONTOBRAS PLANOS ODONTOLOGICOS LTDA;Odontologia de Grupo;SP;2T2025;RECEITAS_SINISTROS;108064.0;423491;Odontologia de Grupo;SP
423491;47313264000169;ODONTOBRAS PLANOS ODONTOLOGICOS LTDA;Odontologia de Grupo;SP;3T2025;OUTROS_EVENTOS_SINISTROS;29134833471.0;423491;Odontologia de Grupo;SP
423491;47313264000169;ODONTOBRAS PLANOS ODONTOLOGICOS LTDA;Odontologia de Grupo;SP;3T2025;PROVISAO_SINISTROS;573486643.0;423491;Odontologia de Grupo;SP
423491;47313264000169;ODONTOBRAS PLANOS ODONTOLOGICOS LTDA;Odontologia de Grupo;SP;3T2025;COBERTURA_ASSISTENCIAL;4727096752.0;423491;Odontologia de Grupo;SP
423491;47313264000169;ODONTOBRAS PLANOS ODONTOLOGICOS LTDA;Odontologia de Grupo;SP;3T2025;RECEITAS_SINISTROS;168384.0;423491;Odontologia de Grupo;SP
418111;94523503000195;ODONTOCLINICA RCC LTDA. S/S;Odontologia de Grupo;RS;1T2025;COBERTURA_ASSISTENCIAL;1466138281.0;418111;Odontologia de Grupo;RS
418111;94523503000195;ODONTOCLINICA RCC LTDA. S/S;Odontologia de Grupo;RS;1T2025;PROVISAO_SINISTROS;1432832691.0;418111;Odontologia de Grupo;RS
418111;94523503000195;ODONTOCLINICA RCC LTDA. S/S;Odontologia de Grupo;RS;1T2025;OUTROS_EVENTOS_SINISTROS;2620147985.0;418111;Odontologia de Grupo;RS
418111;94523503000195;ODONTOCLINICA RCC LTDA. S/S;Odontologia de Grupo;RS;1T2025;RECEITAS_SINISTROS;59980.0;418111;Odontologia de Grupo;RS
418111;94523503000195;ODONTOCLINICA RCC LTDA. S/S;Odontologia de Grupo;RS;2T2025;COBERTURA_ASSISTENCIAL;975436622.0;418111;Odontologia de Grupo;RS
418111;94523503000195;ODONTOCLINICA RCC LTDA. S/S;Odontologia de Grupo;RS;2T2025;PROVISAO_SINISTROS;945859092.0;418111;Odontologia de Grupo;RS
418111;94523503000195;ODONTOCLINICA RCC LTDA. S/S;Odontologia de Grupo;RS;2T2025;OUTROS_EVENTOS_SINISTROS;4544773204.0;418111;Odontologia de Grupo;RS
418111;94523503000195;ODONTOCLINICA RCC LTDA. S/S;Odontologia de Grupo;RS;2T2025;RECEITAS_SINISTROS;108064.0;418111;Odontologia de Grupo;RS
418111;94523503000195;ODONTOCLINICA RCC LTDA. S/S;Odontologia de Grupo;RS;3T2025;OUTROS_EVENTOS_SINISTROS;29134833471.0;418111;Odontologia de Grupo;RS
418111;94523503000195;ODONTOCLINICA RCC LTDA. S/S;Odontologia de Grupo;RS;3T2025;PROVISAO_SINISTROS;573486643.0;418111;Odontologia de Grupo;RS
418111;94523503000195;ODONTOCLINICA RCC LTDA. S/S;Odontologia de Grupo;RS;3T2025;COBERTURA_ASSISTENCIAL;4727096752.0;418111;Odontologia de Grupo;RS
418111;94523503000195;ODONTOCLINICA RCC LTDA. S/S;Odontologia de Grupo;RS;3T2025;RECEITAS_SINISTROS;168384.0;418111;Odontologia de Grupo;RS
422924;40650166000178;ODONTOCOOP - OPERADORA DE PLANOS DE SAÃDE LTDA;Odontologia de Grupo;AL;1T2025;COBERTURA_ASSISTENCIAL;1466138281.0;422924;Odontologia de Grupo;AL
422924;40650166000178;ODONTOCOOP - OPERADORA DE PLANOS DE SAÃDE LTDA;Odontologia de Grupo;AL;1T2025;PROVISAO_SINISTROS;1432832691.0;422924;Odontologia de Grupo;AL
422924;40650166000178;ODONTOCOOP - OPERADORA DE PLANOS DE SAÃDE LTDA;Odontologia de Grupo;AL;1T2025;OUTROS_EVENTOS_SINISTROS;2620147985.0;422924;Odontologia de Grupo;AL
422924;40650166000178;ODONTOCOOP - OPERADORA DE PLANOS DE SAÃDE LTDA;Odontologia de Grupo;AL;1T2025;RECEITAS_SINISTROS;59980.0;422924;Odontologia de Grupo;AL
422924;40650166000178;ODONTOCOOP - OPERADORA DE PLANOS DE SAÃDE LTDA;Odontologia de Grupo;AL;2T2025;COBERTURA_ASSISTENCIAL;975436622.0;422924;Odontologia de Grupo;AL
422924;40650166000178;ODONTOCOOP - OPERADORA DE PLANOS DE SAÃDE LTDA;Odontologia de Grupo;AL;2T2025;PROVISAO_SINISTROS;945859092.0;422924;Odontologia de Grupo;AL
422924;40650166000178;ODONTOCOOP - OPERADORA DE PLANOS DE SAÃDE LTDA;Odontologia de Grupo;AL;2T2025;OUTROS_EVENTOS_SINISTROS;4544773204.0;422924;Odontologia de Grupo;AL
422924;40650166000178;ODONTOCOOP - OPERADORA DE PLANOS DE SAÃDE LTDA;Odontologia de Grupo;AL;2T2025;RECEITAS_SINISTROS;108064.0;422924;Odontologia de Grupo;AL
422924;40650166000178;ODONTOCOOP - OPERADORA DE PLANOS DE SAÃDE LTDA;Odontologia de Grupo;AL;3T2025;OUTROS_EVENTOS_SINISTROS;29134833471.0;422924;Odontologia de Grupo;AL
422924;40650166000178;ODONTOCOOP - OPERADORA DE PLANOS DE SAÃDE LTDA;Odontologia de Grupo;AL;3T2025;PROVISAO_SINISTROS;573486643.0;422924;Odontologia de Grupo;AL
422924;40650166000178;ODONTOCOOP - OPERADORA DE PLANOS DE SAÃDE LTDA;Odontologia de Grupo;AL;3T2025;COBERTURA_ASSISTENCIAL;4727096752.0;422924;Odontologia de Grupo;AL
422924;40650166000178;ODONTOCOOP - OPERADORA DE PLANOS DE SAÃDE LTDA;Odontologia de Grupo;AL;3T2025;RECEITAS_SINISTROS;168384.0;422924;Odontologia de Grupo;AL
